Unnamed: 0,Name,Location,Year,Odometer,Owner_Type,Mileage,Engine,Horsepower,Seats,Original_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Km_per_Year
2121,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,24465,First,19.27,2143.0,167.62,5.0,,39.45,False,False,False,7,3495.0
224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,First,19.27,2143.0,167.62,5.0,,39.41,False,False,False,7,4165.857142857143
2429,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,23152,First,19.27,2143.0,167.62,5.0,,39.22,False,False,False,7,3307.4285714285716
3978,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,27467,First,19.27,2143.0,167.62,5.0,,39.05,False,False,False,7,3923.8571428571427
2505,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2012,79000,First,12.07,2967.0,241.4,7.0,,39.0,False,False,False,13,6076.923076923077
451,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000,Second,14.16,1968.0,174.3,5.0,,39.0,False,False,False,11,3454.5454545454545
2838,Audi Q7 35 TDI Quattro Premium Plus,Kochi,2016,72132,Second,12.07,2967.0,241.4,7.0,,39.0,False,False,False,9,8014.666666666667
544,Mercedes-Benz New C-Class Progressive C 200,Kochi,2019,13190,First,0.0,1950.0,181.43,5.0,49.49,38.99,False,True,False,6,2198.3333333333335
1864,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2014,38000,Second,14.16,1968.0,174.3,5.0,,38.95,False,False,False,11,3454.5454545454545
1104,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,53735,Second,12.07,2967.0,241.4,7.0,,38.94,False,False,False,10,5373.5
5791,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,41082,First,13.0,2143.0,204.0,5.0,,38.76,False,False,False,9,4564.666666666667
1028,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2014,85000,First,11.3,2987.0,254.8,7.0,,38.75,False,False,False,11,7727.272727272727
4545,Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2016,47293,First,14.16,1968.0,174.3,5.0,,38.72,False,False,False,9,5254.777777777777
2153,Mercedes-Benz New C-Class C 250 CDI Avantgarde,Mumbai,2017,14470,First,19.71,2143.0,201.15,5.0,,38.5,False,False,False,8,1808.75
2493,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Bangalore,2017,20149,First,19.27,2143.0,167.62,5.0,,38.5,False,False,False,8,2518.625
4139,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2017,43477,First,15.0,2143.0,204.0,5.0,,38.15,False,False,False,8,5434.625
1652,Jaguar XE 2.0L Diesel Prestige,Hyderabad,2017,4000,First,13.6,1999.0,177.0,5.0,53.41,38.0,False,False,False,8,500.0
1209,Audi Q7 35 TDI Quattro Premium Plus,Mumbai,2015,65938,Second,12.07,2967.0,241.4,7.0,,38.0,False,False,False,10,6593.8
1764,Mercedes-Benz M-Class ML 350 4Matic,Pune,2015,69000,First,0.0,2987.0,165.0,5.0,,38.0,False,False,False,10,6900.0
4067,Jaguar XF 2.2 Litre Luxury,Hyderabad,2015,50000,First,16.36,2179.0,187.7,5.0,,38.0,False,False,False,10,5000.0
5803,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,Second,11.3,2987.0,254.8,7.0,,38.0,False,False,False,12,8333.333333333334
4513,Jaguar XF 2.2 Litre Executive,Bangalore,2015,19000,Second,16.36,2179.0,187.7,5.0,,38.0,False,False,False,10,1900.0
4423,Mercedes-Benz New C-Class C220 CDI Executive Edition,Kochi,2019,17320,First,15.8,2148.0,170.0,5.0,,37.99,False,False,False,6,2886.6666666666665
5745,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467,First,15.0,2143.0,204.0,5.0,,37.98,False,False,False,7,5923.857142857143
651,Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2017,25559,First,19.71,2143.0,201.15,5.0,,37.93,False,False,False,8,3194.875
4795,BMW 3 Series Luxury Line,Kochi,2018,21936,First,21.76,1995.0,190.0,5.0,58.67,37.92,False,False,False,7,3133.714285714286
5242,Audi Q7 3.0 TDI Quattro Premium Plus,Bangalore,2014,45000,Second,12.07,2967.0,241.4,7.0,,37.9,False,False,False,11,4090.909090909091
524,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,41041,First,17.68,1968.0,174.33,5.0,,37.56,False,False,False,8,5130.125
3045,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,11200,First,19.27,2143.0,167.62,5.0,,37.5,False,False,False,8,1400.0
1689,BMW 5 Series 520d Luxury Line,Kochi,2018,32586,First,22.48,1995.0,190.0,5.0,67.87,37.3,False,False,False,7,4655.142857142857
148,Audi RS5 Coupe,Mumbai,2013,23000,First,11.05,2894.0,444.0,4.0,1.28,37.0,False,True,False,12,1916.6666666666667
384,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Bangalore,2017,33900,First,15.0,2143.0,204.0,5.0,,37.0,False,False,False,8,4237.5
3608,Audi Q5 3.0 TDI Quattro Technology,Coimbatore,2017,43827,First,13.22,2967.0,241.4,5.0,,36.83,False,False,False,8,5478.375
5673,Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976,First,17.9,2143.0,136.0,5.0,,36.76,False,False,False,6,2662.6666666666665
2528,Land Rover Discovery SE 3.0 TD6,Delhi,2016,59000,First,18.0,2993.0,255.0,7.0,1.13,36.75,False,False,False,9,6555.555555555556
4601,BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,First,20.68,1995.0,190.0,5.0,48.18,36.64,False,False,False,6,2576.0
2128,Audi Q7 3.0 TDI Quattro Technology,Hyderabad,2012,88000,First,12.07,2967.0,241.4,7.0,,36.5,False,False,False,13,6769.2307692307695
458,BMW 3 Series Luxury Line,Bangalore,2016,19235,First,21.76,1995.0,190.0,5.0,62.07,36.5,False,False,False,9,2137.222222222222
3147,Jaguar XF Diesel,Coimbatore,2016,55115,First,14.74,2993.0,270.9,5.0,,36.15,False,False,False,9,6123.888888888889
3679,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,10000,First,19.27,2143.0,167.62,5.0,,36.0,False,False,False,8,1250.0
1809,Mercedes-Benz M-Class ML 350 CDI,Hyderabad,2012,83000,First,11.74,2987.0,254.8,5.0,,36.0,False,False,False,13,6384.615384615385
5382,Land Rover Range Rover 2.2L Prestige,Delhi,2015,37000,First,12.7,2179.0,187.7,5.0,,36.0,False,False,False,10,3700.0
4117,Audi Q5 30 TDI quattro Premium Plus,Bangalore,2015,63000,First,14.16,1968.0,174.3,5.0,,36.0,False,False,False,10,6300.0
4936,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,First,17.68,1968.0,174.33,5.0,,36.0,False,False,False,10,5000.0
1639,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Delhi,2013,46000,First,12.0,2987.0,224.0,7.0,,36.0,False,False,False,12,3833.3333333333335
706,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Chennai,2017,34000,First,13.0,2143.0,204.0,5.0,,36.0,False,False,False,8,4250.0
4790,BMW 7 Series 2007-2012 730Ld,Hyderabad,2009,53000,First,14.49,2993.0,258.0,5.0,,36.0,False,False,False,16,3312.5
5921,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Mumbai,2016,21000,First,13.0,2143.0,204.0,5.0,,36.0,False,False,False,9,2333.3333333333335
2711,Mini Cooper Convertible S,Kochi,2017,20469,First,16.82,1998.0,189.08,4.0,44.28,35.98,False,True,False,8,2558.625
5848,Audi A6 2011-2015 35 TDI Technology,Coimbatore,2017,55975,Second,17.68,1968.0,174.33,5.0,,35.92,False,False,False,8,6996.875
5568,BMW 3 Series Luxury Line,Coimbatore,2017,34232,First,21.76,1995.0,190.0,5.0,55.07,35.84,False,False,False,8,4279.0
640,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,19658,First,18.12,1995.0,190.0,5.0,,35.84,False,False,False,9,2184.222222222222
4131,Toyota Fortuner 2.8 2WD MT,Coimbatore,2019,56251,First,14.24,2755.0,174.5,7.0,37.17,35.82,False,False,True,6,9375.166666666666
751,Jaguar XF 2.2 Litre Luxury,Coimbatore,2016,47877,First,16.36,2179.0,187.7,5.0,,35.68,False,False,False,9,5319.666666666667
67,Mercedes-Benz C-Class Progressive C 220d,Coimbatore,2019,15369,First,0.0,1950.0,194.0,5.0,49.14,35.67,False,False,False,6,2561.5
228,Mini Cooper Convertible S,Kochi,2017,26327,First,16.82,1998.0,189.08,4.0,44.28,35.67,False,True,False,8,3290.875
766,BMW 3 Series 320d Luxury Line,Coimbatore,2016,14351,First,18.88,1995.0,184.0,5.0,,35.55,False,False,False,9,1594.5555555555557
3196,Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2019,9000,First,10.91,3198.0,197.0,7.0,,35.5,False,False,False,6,1500.0
5313,Audi A6 35 TDI Matrix,Chennai,2015,20000,First,18.53,1968.0,187.74,5.0,67.67,35.5,False,False,False,10,2000.0
3661,Mercedes-Benz E-Class E250 CDI Avantgrade,Coimbatore,2016,39753,First,13.0,2143.0,201.1,5.0,,35.28,False,False,False,9,4417.0
5525,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2016,37944,First,14.84,2143.0,167.62,5.0,,35.0,False,False,False,9,4216.0
5875,Mercedes-Benz C-Class Progressive C 220d,Ahmedabad,2019,4000,First,0.0,1950.0,194.0,5.0,49.14,35.0,False,False,False,6,666.6666666666666
2652,Audi Q5 2.0 TDI Technology,Hyderabad,2014,50000,First,14.16,1968.0,174.3,5.0,,35.0,False,False,False,11,4545.454545454545
5304,BMW 3 Series Luxury Line,Bangalore,2017,21000,First,21.76,1995.0,190.0,5.0,62.07,35.0,False,False,False,8,2625.0
4058,Land Rover Discovery Sport TD4 HSE,Delhi,2016,77000,First,12.63,2179.0,147.5,5.0,,35.0,False,False,False,9,8555.555555555555
4925,Land Rover Discovery Sport TD4 S,Delhi,2017,22000,First,12.83,2179.0,147.5,5.0,,35.0,False,False,False,8,2750.0
365,Mini Clubman Cooper S,Pune,2017,8350,First,13.8,1998.0,192.0,5.0,44.59,35.0,False,True,True,8,1043.75
3581,BMW 3 Series Luxury Line,Ahmedabad,2016,27000,First,21.76,1995.0,190.0,5.0,55.07,35.0,False,False,False,9,3000.0
2243,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2016,52000,First,15.26,2143.0,203.2,5.0,,35.0,False,False,False,9,5777.777777777777
2604,Mini Cooper Convertible S,Mumbai,2016,15000,First,16.82,1998.0,189.08,4.0,44.28,35.0,False,True,False,9,1666.6666666666667
886,Audi TT 40 TFSI,Kolkata,2012,7000,First,14.33,1984.0,226.6,4.0,,35.0,False,True,False,13,538.4615384615385
1819,Audi Q5 2.0 TDI,Hyderabad,2015,56000,First,14.16,1968.0,174.3,5.0,,35.0,False,False,False,10,5600.0
5539,Land Rover Discovery Sport SD4 HSE Luxury,Delhi,2016,70000,First,12.97,2179.0,187.7,5.0,,35.0,False,False,False,9,7777.777777777777
2835,BMW 5 Series 2013-2017 520d Luxury Line,Bangalore,2015,14000,First,18.12,1995.0,190.0,5.0,,35.0,False,False,False,10,1400.0
3062,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,51076,First,12.07,2967.0,241.4,7.0,,34.88,False,False,False,11,4643.272727272727
1683,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Coimbatore,2017,32642,First,14.84,2143.0,170.0,5.0,,34.78,False,False,False,8,4080.25
2787,BMW 7 Series 730Ld Sedan,Coimbatore,2013,73525,First,16.46,2993.0,258.0,5.0,,34.54,False,False,False,12,6127.083333333333
2523,BMW 5 Series 2013-2017 520d Luxury Line,Ahmedabad,2016,44001,First,18.12,1995.0,190.0,5.0,,34.51,False,False,False,9,4889.0
1513,Land Rover Range Rover 2.2L Pure,Bangalore,2014,56000,First,12.7,2179.0,187.7,5.0,,34.5,False,False,False,11,5090.909090909091
4251,Audi Q5 3.0 TDI Quattro,Bangalore,2015,63000,First,13.22,2967.0,241.4,5.0,,34.5,False,False,False,10,6300.0
389,Jaguar XE Portfolio,Mumbai,2017,9000,First,13.5,1999.0,246.74,5.0,53.72,34.5,False,True,False,8,1125.0
4031,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,43252,First,13.0,2143.0,204.0,5.0,,34.18,False,False,False,9,4805.777777777777
2139,Land Rover Range Rover Evoque 2.0 TD4 Pure,Kochi,2016,29022,Second,15.68,1999.0,177.0,5.0,,34.08,False,False,False,9,3224.6666666666665
3975,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,2016,45000,First,14.21,2143.0,203.0,5.0,,34.0,False,False,False,9,5000.0
1299,Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000,Second,11.8,2993.0,180.0,7.0,,34.0,False,False,False,12,5416.666666666667
2073,Mini Cooper 5 DOOR D,Hyderabad,2017,2000,First,20.7,1496.0,113.98,5.0,42.48,34.0,False,False,False,8,250.0
5557,Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,2017,16500,First,17.9,2143.0,136.0,5.0,,34.0,False,False,False,8,2062.5
4862,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2015,39000,First,19.27,2143.0,167.62,5.0,,34.0,False,False,False,10,3900.0
4558,BMW 3 Series 320d GT Luxury Line,Mumbai,2017,8000,First,19.59,1995.0,187.74,5.0,,33.75,False,False,False,8,1000.0
169,Mercedes-Benz New C-Class C 220 CDI Style,Coimbatore,2017,23550,First,19.27,2143.0,167.62,5.0,,33.66,False,False,False,8,2943.75
2470,BMW 3 Series 320d M Sport,Kochi,2017,23806,First,22.69,1995.0,190.0,5.0,,33.66,False,False,False,8,2975.75
4956,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,First,19.27,2143.0,170.0,5.0,,33.64,False,False,False,8,3311.625
2161,Jaguar XF 2.2 Litre Luxury,Kochi,2016,13418,First,16.36,2179.0,187.7,5.0,,33.63,False,False,False,9,1490.888888888889
406,BMW 5 Series 525d Sedan,Hyderabad,2013,56000,First,16.73,2993.0,218.0,5.0,,33.5,False,False,False,12,4666.666666666667
5278,Ford Endeavour 3.2 Titanium AT 4X4,Delhi,2018,12000,First,10.91,3198.0,197.0,7.0,,33.5,False,False,False,7,1714.2857142857142
182,BMW 5 Series 520d Luxury Line,Hyderabad,2014,51000,First,22.48,1995.0,190.0,5.0,69.47,33.5,False,False,False,11,4636.363636363636
480,Land Rover Range Rover Evoque 2.0 TD4 Pure,Delhi,2015,24000,Second,15.68,1999.0,177.0,5.0,,33.5,False,False,False,10,2400.0
2855,Toyota Fortuner 2.8 2WD AT,Kochi,2019,21719,First,12.9,2755.0,174.5,7.0,37.38,33.13,False,False,False,6,3619.8333333333335
4416,BMW 3 Series GT 320d Luxury Line,Hyderabad,2015,36255,First,19.59,1995.0,184.0,5.0,,33.0,False,False,False,10,3625.5
4357,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Delhi,2016,20000,First,19.27,2143.0,170.0,5.0,,33.0,False,False,False,9,2222.222222222222
583,BMW X1 sDrive 20d Sportline,Chennai,2016,21000,First,17.05,1995.0,184.0,5.0,,33.0,False,False,False,9,2333.3333333333335
4906,Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,2018,15000,First,10.91,3198.0,197.0,7.0,,33.0,False,False,False,7,2142.8571428571427
1673,Audi Q5 3.0 TDI Quattro Technology,Mumbai,2015,11964,First,13.22,2967.0,241.4,5.0,,32.95,False,False,False,10,1196.4
4591,Audi A4 35 TDI Technology Edition,Kochi,2019,38163,First,17.11,1968.0,174.33,5.0,,32.91,False,False,False,6,6360.5
5191,Ford Endeavour 2.2 Titanium AT 4X2,Chennai,2019,9000,First,12.62,2198.0,158.0,7.0,,32.9,False,False,False,6,1500.0
864,Jaguar XF 2.2 Litre Luxury,Coimbatore,2015,44194,First,16.36,2179.0,187.7,5.0,,32.8,False,False,False,10,4419.4
4856,BMW X3 xDrive20d xLine,Kochi,2017,41816,First,18.56,1995.0,190.0,5.0,,32.78,False,False,False,8,5227.0
4233,Audi Q3 30 TDI Premium FWD,Coimbatore,2018,22060,First,18.51,1968.0,147.51,5.0,44.8,32.73,False,False,False,7,3151.4285714285716
4321,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,65405,First,13.0,2143.0,204.0,5.0,,32.73,False,False,False,9,7267.222222222223
2833,BMW X3 xDrive20d xLine,Kochi,2017,36935,First,18.56,1995.0,190.0,5.0,,32.64,False,False,False,8,4616.875
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,First,18.56,1995.0,190.0,5.0,64.76,32.57,False,False,False,8,4590.375
4282,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,72469,First,12.07,2967.0,241.4,7.0,,32.52,False,False,False,11,6588.090909090909
3085,Audi Q5 2.0 TDI Premium Plus,Chennai,2013,44000,First,14.16,1968.0,174.3,5.0,,32.5,False,False,False,12,3666.6666666666665
5411,Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,First,12.7,2179.0,187.7,5.0,,32.5,False,False,False,11,3545.3636363636365
3933,Volvo XC60 D5,Hyderabad,2015,100000,First,13.5,2400.0,215.0,5.0,,32.5,False,False,False,10,10000.0
1260,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Bangalore,2016,51944,First,19.27,2143.0,170.0,5.0,,32.5,False,False,False,9,5771.555555555556
1430,Ford Endeavour 3.2 Trend AT 4X4,Kochi,2018,30552,First,10.91,3198.0,197.2,7.0,,32.44,False,False,False,7,4364.571428571428
1233,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Kochi,2017,36884,First,13.0,2143.0,204.0,5.0,,32.25,False,False,False,8,4610.5
1516,Toyota Fortuner 4x4 MT,Hyderabad,2018,39927,First,12.55,2982.0,168.5,7.0,,32.1,False,False,True,7,5703.857142857143
2100,Porsche Cayenne Turbo S,Mumbai,2010,35000,Second,11.9,4806.0,550.0,5.0,,32.0,False,True,False,15,2333.3333333333335
3580,Mercedes-Benz CLS-Class 2006-2010 350 CDI,Hyderabad,2010,29000,First,9.9,3498.0,271.72,4.0,,32.0,False,False,False,15,1933.3333333333333
391,Mini Cooper Convertible 1.6,Bangalore,2015,20000,First,18.86,1598.0,122.0,4.0,,32.0,False,True,False,10,2000.0
503,Toyota Fortuner 4x4 AT,Delhi,2017,25000,First,12.55,2982.0,168.5,7.0,,32.0,False,False,False,8,3125.0
5405,Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,First,12.07,2967.0,241.4,7.0,,32.0,False,False,False,11,5272.727272727273
4530,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2013,100000,First,12.0,2987.0,224.0,7.0,,32.0,False,False,False,12,8333.333333333334
1245,Toyota Camry 2.5 Hybrid,Pune,2018,17585,First,19.16,2494.0,157.7,5.0,,32.0,False,True,False,7,2512.1428571428573
5460,Audi A6 2011-2015 35 TDI Technology,Bangalore,2015,37500,First,17.68,1968.0,174.33,5.0,,32.0,False,False,False,10,3750.0
186,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,2014,37382,First,13.0,2143.0,201.1,5.0,,32.0,False,False,False,11,3398.3636363636365
4699,Jaguar XF Aero Sport Edition,Delhi,2012,16000,First,16.36,2179.0,187.7,5.0,,32.0,False,False,False,13,1230.7692307692307
899,Toyota Camry Hybrid,Pune,2018,17000,First,19.16,2494.0,158.2,5.0,,32.0,False,True,False,7,2428.5714285714284
2145,Ford Endeavour 2.2 Titanium AT 4X2,Hyderabad,2018,14000,First,12.62,2198.0,158.0,7.0,,31.99,False,False,False,7,2000.0
752,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Kochi,2017,43368,First,15.0,2143.0,204.0,5.0,,31.94,False,False,False,8,5421.0
4595,Audi Q3 35 TDI Quattro Premium Plus,Coimbatore,2017,42366,First,15.73,1968.0,174.33,5.0,,31.93,False,False,False,8,5295.75
2477,Jaguar XF 3.0 Litre S Premium Luxury,Kochi,2015,47759,First,14.74,2993.0,270.9,5.0,,31.8,False,False,False,10,4775.9
3590,BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266,First,14.69,2993.0,258.0,5.0,,31.75,False,False,False,10,6526.6
5459,Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,First,13.0,2987.0,258.0,5.0,,31.75,False,False,False,11,2545.4545454545455
1968,Toyota Fortuner 4x4 AT,Kochi,2018,37713,Second,12.55,2982.0,168.5,7.0,,31.62,False,False,False,7,5387.571428571428
3161,Mini Cooper 5 DOOR D,Kochi,2019,14857,First,20.7,1496.0,113.98,5.0,41.98,31.55,False,False,False,6,2476.1666666666665
2609,BMW 5 Series 2013-2017 520d Luxury Line,Chennai,2016,30000,Second,18.12,1995.0,190.0,5.0,,31.5,False,False,False,9,3333.3333333333335
5146,Audi Q7 3.0 TDI quattro,Coimbatore,2014,118218,First,12.07,2967.0,241.4,7.0,,31.41,False,False,False,11,10747.09090909091
975,Ford Endeavour 2.2 Trend AT 4X2,Kochi,2019,11209,First,12.62,2198.0,158.0,7.0,,31.15,False,False,False,6,1868.1666666666667
703,Ford Endeavour 3.2 Trend AT 4X4,Coimbatore,2017,50484,First,10.91,3198.0,197.2,7.0,,31.12,False,False,False,8,6310.5
4204,BMW 7 Series 730Ld Sedan,Chennai,2010,58000,First,16.46,2993.0,258.0,5.0,,31.0,False,False,False,15,3866.6666666666665
5082,BMW 3 Series 330 Ci Convertible,Delhi,2011,31000,First,10.9,2497.0,215.0,5.0,,31.0,False,True,False,14,2214.285714285714
5323,Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2017,17000,First,10.91,3198.0,197.0,7.0,,31.0,False,False,False,8,2125.0
2710,Jaguar XF 2.2 Litre Luxury,Pune,2014,55001,First,16.36,2179.0,187.7,5.0,,31.0,False,False,False,11,5000.090909090909
2134,Toyota Fortuner 2.8 2WD AT,Pune,2017,29000,First,12.9,2755.0,174.5,7.0,38.11,31.0,False,False,False,8,3625.0
5582,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,First,12.9,2755.0,174.5,7.0,34.45,30.85,False,False,False,6,4678.166666666667
1759,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,63111,Second,18.12,1995.0,190.0,5.0,,30.8,False,False,False,9,7012.333333333333
3567,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,13414,First,17.9,2143.0,136.0,5.0,43.07,30.77,False,False,False,6,2235.6666666666665
3712,Mercedes-Benz E-Class E250 CDI Launch Edition,Coimbatore,2015,73187,First,13.0,2143.0,204.0,5.0,,30.72,False,False,False,10,7318.7
5996,Jaguar XF 2.2 Litre Luxury,Kochi,2016,31150,First,16.36,2179.0,187.7,5.0,,30.54,False,False,False,9,3461.1111111111113
4486,Audi Q7 3.0 TDI Quattro Technology,Coimbatore,2014,102865,First,12.07,2967.0,241.4,7.0,,30.5,False,False,False,11,9351.363636363636
5372,BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,First,18.12,1995.0,190.0,5.0,,30.5,False,False,False,11,2909.090909090909
1947,Mercedes-Benz New C-Class 220 CDI AT,Coimbatore,2017,32324,First,14.84,2143.0,170.0,5.0,,30.5,False,False,False,8,4040.5
1724,Ford Endeavour 3.2 Titanium AT 4X4,Delhi,2017,38000,First,10.91,3198.0,197.0,7.0,,30.48,False,False,False,8,4750.0
3633,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467,First,18.12,1995.0,190.0,5.0,,30.45,False,False,False,9,8496.333333333334
1144,Mercedes-Benz E-Class 2009-2013 E 200 CGI Avantgarde,Kochi,2016,35939,First,12.3,1796.0,185.0,5.0,,30.42,False,True,True,9,3993.222222222222
5558,BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,First,22.48,1995.0,190.0,5.0,71.82,30.37,False,False,False,9,8404.111111111111
5441,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,54650,First,10.91,3198.0,197.0,7.0,,30.35,False,False,False,8,6831.25
4854,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mumbai,2015,16329,First,19.27,2143.0,170.0,5.0,,30.3,False,False,False,10,1632.9
5158,Mercedes-Benz CLA 200 CDI Sport,Kochi,2019,20483,First,17.9,2143.0,136.0,5.0,,30.3,False,False,False,6,3413.8333333333335
1631,BMW X1 M Sport sDrive 20d,Kochi,2017,32838,First,17.05,1995.0,190.0,5.0,50.97,30.29,False,False,False,8,4104.75
2669,Ford Endeavour 3.2 Trend AT 4X4,Coimbatore,2018,51530,First,10.91,3198.0,197.2,7.0,,30.27,False,False,False,7,7361.428571428572
4778,Mercedes-Benz S-Class S 350 d,Bangalore,2011,47140,Second,13.5,2925.0,281.61,5.0,1.71,30.0,False,False,False,14,3367.1428571428573
399,Land Rover Range Rover 2.2L Dynamic,Hyderabad,2012,56000,First,12.7,2179.0,187.7,5.0,,30.0,False,False,False,13,4307.692307692308
707,Mercedes-Benz M-Class ML 350 4Matic,Pune,2014,120000,First,0.0,2987.0,165.0,5.0,,30.0,False,False,False,11,10909.09090909091
