Name,Year,Price,Car_Age
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,2010,10.75,15
Maruti Swift Dzire LDi,2011,3.85,14
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,3.0,13
Honda City i VTEC CVT VX,2015,9.6,10
Toyota Fortuner 4x2 Manual,2012,13.25,13
Honda Amaze VX O i VTEC,2016,5.75,9
Hyundai i20 Asta 1.4 CRDi,2014,6.75,11
Chevrolet Enjoy TCDi LTZ 7 Seater,2013,4.85,12
Mercedes-Benz New C-Class Progressive C 200,2019,38.99,6
Maruti SX4 ZXI AT Leather,2009,2.85,16
Toyota Innova 2.5 VX (Diesel) 7 Seater,2012,9.51,13
BMW 5 Series 2003-2012 520d,2012,18.5,13
Renault Duster 110PS Diesel RxZ,2015,6.75,10
BMW X1 sDrive 20d xLine,2017,29.4,8
Honda City ZX GXi,2009,3.29,16
Maruti Ciaz RS ZDi Plus SHVS,2016,9.5,9
Maruti Swift Dzire VXi,2010,2.2,15
Mahindra XUV500 W6 2WD,2012,6.5,13
Honda Civic 2006-2010 1.8 S MT,2007,4.9,18
Maruti Ertiga ZDI,2013,6.75,12
Toyota Etios Liva GD,2013,3.8,12
Audi TT 2.0 TFSI,2013,29.5,12
Skoda Rapid 1.5 TDI Style,2017,10.5,8
Volkswagen Polo 1.5 TDI Highline,2015,6.2,10
Skoda Laura 1.9 TDI AT Elegance,2009,5.0,16
Mahindra Renault Logan 1.5 DLE Diesel,2007,2.3,18
Toyota Innova Crysta 2.8 GX AT,2016,17.0,9
BMW 3 Series 320d Luxury Line,2014,25.5,11
Honda Jazz 1.5 S i DTEC,2015,5.65,10
Honda Amaze VX i-DTEC,2015,5.6,10
Jaguar XF 2.2 Litre Luxury,2015,29.98,10
Maruti Swift Dzire VDI,2016,7.39,9
Jeep Compass 2.0 Limited,2018,19.0,7
Toyota Corolla Altis 1.8 Sport,2010,5.0,15
Honda City 1.5 V MT,2011,3.35,14
Maruti Swift ZXI,2013,4.45,12
Hyundai Verna 1.6 SX CRDI (O) AT,2019,8.31,6
Mahindra Bolero ZLX,2012,6.0,13
Maruti Swift VDI,2014,5.25,11
Audi A6 2011-2015 2.0 TDI Premium Plus,2012,12.3,13
Ford Ikon 1.3 LXi NXt,2004,1.5,21
Volkswagen Polo 1.5 TDI Highline,2018,8.12,7
Mahindra Bolero VLX CRDe,2012,6.12,13
Honda City i DTEC VX Option,2017,10.88,8
Chevrolet Sail Hatchback 1.2 LS,2014,3.5,11
Hyundai i20 1.2 Spotz,2016,6.15,9
BMW X1 sDrive 20d Sportline,2016,33.0,9
BMW X1 sDrive 20d Exclusive,2012,13.5,13
Toyota Fortuner 4x2 AT,2015,17.11,10
Audi Q7 4.2 TDI Quattro Technology,2014,29.77,11
Maruti Ertiga VDI,2013,5.95,12
Hyundai i20 1.2 Magna,2015,5.75,10
Mercedes-Benz S Class 2005 2013 S 350 L,2006,19.0,19
Renault Duster 85PS Diesel RxL,2014,4.75,11
Mahindra Quanto C2,2013,3.3,12
Toyota Fortuner 4x2 AT,2013,16.5,12
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,2014,44.0,11
Maruti Swift Dzire VDi,2011,4.39,14
Maruti Swift LDI Optional,2018,6.2,7
Audi A6 2011-2015 35 TFSI Technology,2016,24.22,9
Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,2008,5.45,17
Jaguar XF 2.2 Litre Executive,2016,44.0,9
Toyota Innova Crysta 2.8 ZX AT,2019,24.82,6
Skoda Octavia Ambition 2.0 TDI AT,2015,11.69,10
Toyota Corolla Altis VL AT,2018,20.0,7
Maruti Omni 8 Seater BSII,2010,1.45,15
Mercedes-Benz GLC 220d 4MATIC Style,2018,48.5,7
Volkswagen Vento 1.5 TDI Highline AT,2016,9.45,9
Mahindra XUV500 W10 2WD,2015,12.5,10
Nissan Terrano XL 85 PS,2014,6.9,11
Hyundai Verna 1.6 SX CRDi (O),2012,5.8,13
BMW 5 Series 2013-2017 530d M Sport,2016,44.56,9
Mahindra Scorpio S4 Plus,2015,8.5,10
Hyundai Verna 1.6 CRDi SX,2017,10.7,8
Audi Q7 3.0 TDI Quattro Premium Plus,2009,12.0,16
Chevrolet Aveo U-VA 1.2 LT,2010,2.44,15
Mahindra Bolero ZLX BSIII,2000,1.95,25
Hyundai Xcent 1.2 Kappa S,2014,4.35,11
Toyota Innova Crysta 2.4 GX MT 8S,2017,17.5,8
Hyundai EON Era Plus,2015,2.9,10
Volkswagen Polo Diesel Comfortline 1.2L,2013,2.9,12
Maruti Vitara Brezza ZDi,2016,8.9,9
BMW 3 Series 320d Prestige,2013,16.75,12
Hyundai EON Sportz,2016,3.95,9
Honda City 1.5 S MT,2009,2.1,16
Honda Accord 2.4 MT,2011,4.29,14
Mahindra Xylo E8,2009,3.85,16
BMW 3 Series 320d,2009,9.0,16
Honda City V MT,2013,4.5,12
Mahindra XUV500 W10 2WD,2016,12.46,9
Hyundai i20 Asta 1.4 CRDi,2014,4.65,11
Toyota Fortuner 4x2 Manual,2014,20.5,11
Mahindra Bolero DI BSII,2006,2.9,19
Maruti Esteem Vxi - BSIII,2007,1.45,18
Mini Cooper 5 DOOR D,2016,29.5,9
Audi Q3 35 TDI Quattro Premium,2015,25.0,10
Hyundai i20 Sportz Option,2013,3.5,12
Tata Safari Storme VX Varicor 400,2017,11.25,8
Honda BR-V i-DTEC VX MT,2017,10.79,8
Volkswagen Jetta 2013-2015 2.0L TDI Highline,2013,5.9,12
Hyundai Xcent 1.2 Kappa S Option,2017,5.12,8
Maruti Ignis 1.2 Alpha,2017,5.7,8
BMW 5 Series 2013-2017 520d Luxury Line,2016,35.84,9
Ford Ikon 1.3 CLXi,2007,1.25,18
Hyundai i10 Sportz,2013,2.65,12
Hyundai Verna 1.6 CRDI,2016,9.19,9
BMW 3 Series 320d Highline,2014,23.5,11
Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,2011,12.5,14
Chevrolet Beat Option Pack,2010,1.5,15
Mahindra XUV500 W8 2WD,2012,8.1,13
Maruti Ciaz ZDi Plus SHVS,2017,9.75,8
Mercedes-Benz New C-Class C 250 CDI Avantgarde,2017,37.93,8
Honda City ZX CVT,2005,1.96,20
Toyota Fortuner 4x2 4 Speed AT,2015,20.5,10
Maruti Alto K10 VXI,2011,2.75,14
Jaguar XJ 2.0L Portfolio,2017,75.0,8
Hyundai i20 1.4 Magna ABS,2009,2.8,16
Honda BRV i-VTEC V CVT,2017,9.25,8
Toyota Corolla Executive (HE),2007,3.0,18
Audi A6 2011-2015 2.0 TDI Premium Plus,2014,23.89,11
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2014,12.75,11
Hyundai Grand i10 CRDi Sportz,2014,4.15,11
Volkswagen Vento IPL II Petrol Highline AT,2013,4.65,12
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2012,8.9,13
Hyundai Verna CRDi SX,2008,1.5,17
Maruti Ritz VDi,2015,3.27,10
Audi Q7 3.0 TDI Quattro Technology,2008,18.0,17
Hyundai i20 Asta Option 1.2,2016,6.3,9
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,11.31,8
Honda City i VTEC S,2014,6.16,11
Maruti Ciaz ZXi,2014,6.0,11
Nissan Sunny XV CVT,2013,5.43,12
Volkswagen Polo Diesel Highline 1.2L,2012,4.65,13
Maruti Ertiga ZDI,2015,7.5,10
Maruti Swift Dzire VDI,2015,6.25,10
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2007,9.25,18
Honda Brio S MT,2013,3.15,12
Hyundai i10 Magna Optional 1.1L,2008,2.3,17
Hyundai Verna 1.6 SX CRDi (O),2012,5.25,13
Maruti Ciaz VDI SHVS,2017,7.4,8
Ford Ikon 1.3 Flair,2006,1.55,19
Volkswagen Polo 1.2 MPI Highline,2017,6.0,8
Honda Jazz 1.2 V i VTEC,2016,5.9,9
Honda Amaze EX i-Dtech,2013,4.7,12
Hyundai i20 Asta 1.4 CRDi,2015,6.5,10
Maruti Ritz VDi,2012,3.55,13
Honda City V MT,2014,7.1,11
Skoda Superb 1.8 TSI MT,2010,6.0,15
Maruti Vitara Brezza LDi Option,2017,7.99,8
Hyundai i20 Asta,2009,4.1,16
Maruti Alto K10 VXI AGS,2017,3.95,8
Hyundai EON Era Plus,2016,4.38,9
Hyundai i10 Sportz,2011,2.75,14
Mercedes-Benz SLK-Class SLK 350,2016,55.54,9
Audi A6 2.0 TDI Design Edition,2014,29.0,11
Ford EcoSport 1.5 TDCi Titanium,2013,6.6,12
Volkswagen Passat Highline DSG,2012,6.99,13
Toyota Innova Crysta 2.4 ZX MT,2017,18.75,8
Ford Figo Diesel ZXI,2010,1.28,15
Chevrolet Aveo 1.4,2006,1.2,19
Maruti Ritz LXi,2013,4.31,12
Land Rover Freelander 2 SE,2011,16.5,14
Hyundai Grand i10 Asta,2017,5.64,8
Ford Endeavour 3.2 Trend AT 4X4,2017,31.12,8
Audi Q5 2008-2012 2.0 TDI,2013,25.46,12
Hyundai Verna 1.6 VTVT,2017,7.88,8
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,2017,36.0,8
Mercedes-Benz M-Class ML 350 4Matic,2014,30.0,11
Maruti Swift Dzire ZXi,2008,2.85,17
Honda City 1.3 EXI S,2011,3.5,14
Renault Duster 85PS Diesel RxL Optional,2014,7.5,11
Mercedes-Benz New C-Class 220 CDI AT,2012,19.0,13
BMW X5 xDrive 30d Design Pure Experience 5 Seater,2015,54.0,10
Hyundai Xcent 1.2 Kappa SX Option,2015,4.7,10
Maruti Dzire AMT ZXI Plus,2017,8.5,8
BMW 3 Series 320d Corporate Edition,2013,17.0,12
Maruti Alto 800 LXI,2017,3.51,8
Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,19.5,12
Mini Cooper S,2012,17.0,13
Audi Q7 3.0 TDI Quattro Premium Plus,2015,43.35,10
Chevrolet Beat Diesel LT,2012,2.65,13
Maruti Wagon R LXI BS IV,2015,3.52,10
Nissan Terrano XV Premium 110 PS,2016,6.25,9
BMW 3 Series 320d Luxury Plus,2015,24.75,10
Maruti Swift Dzire VXI,2015,5.25,10
Skoda Yeti Elegance 4X2,2016,11.0,9
Ford EcoSport 1.5 Ti VCT AT Titanium,2018,9.1,7
Hyundai i20 1.2 Magna,2010,3.25,15
Maruti S Cross DDiS 200 Sigma Option,2017,8.5,8
Hyundai Verna Transform VTVT,2010,3.1,15
BMW 3 Series 320d Luxury Line,2015,19.86,10
Hyundai Grand i10 1.2 CRDi Magna,2017,4.9,8
Honda City i-VTEC V,2014,5.7,11
Maruti Swift 1.3 VXi,2006,1.75,19
Maruti Swift VDI BSIV,2012,2.9,13
Maruti Baleno Zeta 1.3,2018,7.83,7
Tata Safari Storme 2012-2015 LX,2015,8.15,10
Hyundai Accent GLS,2008,2.0,17
Maruti Swift LDI SP Limited Edition,2016,6.25,9
Tata Nano XTA,2016,3.19,9
Maruti Ertiga VDI,2017,7.75,8
Maruti Celerio VXI AMT,2014,3.2,11
Maruti Swift VDI BSIV,2015,4.9,10
Volkswagen Vento Petrol Highline,2012,3.8,13
Volkswagen Jetta 2007-2011 1.9 Highline TDI,2009,4.0,16
Mini Cooper 5 DOOR D,2014,23.5,11
Tata Indica V2 DLS,2008,1.15,17
Land Rover Range Rover 3.0 D,2008,26.5,17
Honda City i-VTEC CVT VX,2015,10.65,10
Jaguar XF 2.2 Litre Luxury,2016,35.68,9
Mercedes-Benz E-Class 2015-2017 E250 Edition E,2017,31.94,8
Chevrolet Cruze LTZ,2011,4.2,14
Mahindra XUV500 W8 2WD,2015,9.9,10
Mercedes-Benz New C-Class C 200 CGI Avantgarde,2014,15.46,11
Honda Jazz VX,2018,8.46,7
Toyota Etios G,2013,3.25,12
Maruti Alto LXi BSIII,2012,2.6,13
Maruti Swift VXI BSIV,2016,5.2,9
Maruti A-Star Vxi,2009,1.8,16
Tata Nano Lx BSIV,2011,1.6,14
Ford Figo Titanium Diesel,2015,2.5,10
Fiat Linea Emotion,2011,2.5,14
Ford Figo Aspire 1.2 Ti-VCT Trend,2017,6.7,8
Maruti Baleno LXI,2005,1.2,20
BMW 3 Series 320d Luxury Line,2016,35.55,9
Chevrolet Cruze LTZ,2017,7.75,8
Mahindra Scorpio 2.6 DX,2005,1.94,20
Tata Indica V2 eLS,2016,2.2,9
Chevrolet Cruze LTZ AT,2011,3.8,14
Toyota Innova 2.5 V Diesel 8-seater,2016,15.65,9
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,39.47,7
Maruti Ritz VXi,2011,1.5,14
Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,2013,8.85,12
Toyota Fortuner 4x4 MT,2013,17.9,12
Hyundai i10 Sportz AT,2014,5.08,11
Hyundai Verna 1.6 SX,2012,6.25,13
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,2015,22.75,10
Chevrolet Beat LS,2010,1.46,15
Ford Fiesta 1.4 Duratorq ZXI,2007,2.05,18
Ford Figo Diesel EXI,2014,4.08,11
Maruti Celerio VXI AT,2014,4.55,11
Mercedes-Benz A Class A180 CDI,2013,14.0,12
Hyundai Creta 1.6 SX,2016,10.9,9
Maruti Wagon R VXI BS IV,2010,2.45,15
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,2013,15.8,12
Ford EcoSport 1.5 Ti VCT MT Titanium BE,2017,8.25,8
Renault Koleos 2.0 Diesel,2013,8.5,12
Mahindra XUV500 W10 2WD,2016,15.54,9
Maruti Omni E 8 Str STD,2013,2.35,12
Maruti Wagon R VXI,2015,4.32,10
Ford Endeavour XLT TDCi 4X2,2008,3.9,17
Hyundai Verna 1.6 SX,2011,5.2,14
Hyundai i20 Magna 1.2,2018,5.85,7
Maruti Ertiga ZXI,2013,6.25,12
Mahindra XUV500 W9 AT,2019,17.63,6
Maruti SX4 S Cross DDiS 200 Zeta,2017,9.75,8
Mercedes-Benz SLK-Class SLK 350,2015,55.0,10
Volkswagen Polo Diesel Comfortline 1.2L,2011,4.1,14
Toyota Fortuner 4x4 MT,2011,11.99,14
Mahindra XUV500 W10 2WD,2017,13.54,8
Mercedes-Benz GLE 250d,2016,56.0,9
Honda Jazz 1.2 VX i VTEC,2016,6.5,9
Maruti Swift Dzire VDI,2013,4.75,12
Hyundai Verna 1.6 SX VTVT,2014,5.6,11
Ford Endeavour 3.2 Titanium AT 4X4,2017,29.2,8
Hyundai i20 1.2 Asta Option,2018,6.35,7
Honda City 1.5 V MT Sunroof,2013,4.95,12
Honda Amaze VX Diesel,2018,8.5,7
Hyundai Verna 1.6 SX VTVT (O),2013,4.5,12
Honda Mobilio S i DTEC,2015,5.5,10
Maruti Ertiga ZDI,2013,6.56,12
Maruti Alto K10 LXI,2014,2.3,11
Toyota Qualis FS B2,2004,3.5,21
Hyundai i10 Sportz,2016,4.55,9
Skoda Laura 1.9 TDI AT Ambiente,2009,7.75,16
Hyundai i20 Asta Option 1.2,2015,5.25,10
BMW 5 Series 2003-2012 530d Highline,2013,23.29,12
BMW 3 Series 320d M Sport,2016,23.99,9
Chevrolet Aveo 1.4 LT ABS BSIV,2010,1.79,15
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2011,13.9,14
Audi A6 2011-2015 2.0 TDI Premium Plus,2013,18.95,12
Maruti Wagon R LXI BS IV,2014,2.49,11
Renault KWID RXT,2016,3.15,9
Volkswagen Ameo 1.5 TDI Highline,2017,6.45,8
Volkswagen Polo Diesel Comfortline 1.2L,2013,4.25,12
Maruti Alto 800 LXI,2014,2.75,11
Hyundai i20 Asta Option 1.2,2017,7.14,8
Hyundai i20 1.2 Sportz,2012,3.5,13
Hyundai i20 1.4 Asta,2017,7.3,8
Maruti Wagon R LXI Optional,2014,2.75,11
Hyundai i20 1.4 Asta Option,2017,8.2,8
Volkswagen Polo GT TSI,2015,6.51,10
Ford Figo Diesel Titanium,2015,4.25,10
Maruti Swift ZXI,2014,6.21,11
Hyundai Grand i10 CRDi Magna,2016,4.58,9
Mahindra Xylo H4,2016,7.5,9
Hyundai i10 Magna 1.1,2014,4.09,11
Skoda Octavia Elegance 2.0 TDI AT,2014,10.75,11
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,2014,41.5,11
Maruti Celerio VXI AT,2014,4.4,11
Volkswagen Vento Diesel Comfortline,2013,6.25,12
BMW 3 Series 320d Highline,2011,10.5,14
Maruti Ertiga ZDI,2014,7.25,11
Ford Figo Diesel ZXI,2013,3.2,12
Volkswagen Polo 1.2 MPI Highline,2014,3.95,11
Audi A6 3.0 TDI quattro,2009,12.07,16
Toyota Innova Crysta 2.4 ZX MT,2017,18.6,8
Hyundai Verna 1.6 CRDi EX AT,2013,5.7,12
Hyundai Santro Xing GL Plus,2013,1.75,12
Audi A4 2.0 TDI,2011,10.99,14
Audi A4 2.0 TDI,2012,14.5,13
Skoda Laura 1.9 TDI MT Ambiente,2009,3.11,16
Honda CR-V 2.0L 2WD AT,2015,13.96,10
Hyundai Verna 1.6 SX CRDi (O),2015,7.11,10
Honda Mobilio RS i DTEC,2014,6.9,11
Hyundai i20 1.2 Asta Option,2018,7.77,7
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2011,5.5,14
Hyundai i20 Magna 1.2,2014,5.35,11
Mahindra Bolero VLX BS IV,2011,4.5,14
Volkswagen Vento 1.5 TDI Comfortline,2014,4.75,11
Jaguar XF 2.2 Litre Luxury,2015,32.8,10
Maruti Zen LXi - BS III,2005,0.7,20
Mercedes-Benz E-Class Facelift,2018,50.29,7
Toyota Fortuner 3.0 Diesel,2010,10.99,15
Hyundai Grand i10 AT Asta,2015,5.57,10
Hyundai Xcent 1.2 CRDi S,2018,5.9,7
Hyundai Creta 1.6 VTVT S,2016,9.43,9
Hyundai i10 Sportz,2010,2.9,15
Honda Brio S MT,2016,3.68,9
Toyota Fortuner 4x2 AT,2015,21.67,10
Audi A4 2.0 TDI Multitronic,2011,12.5,14
Toyota Innova Crysta 2.8 ZX AT,2018,19.92,7
Honda City i DTEC VX,2014,6.75,11
Honda City i DTEC VX,2015,6.96,10
Renault KWID 1.0 RXT Optional,2017,3.25,8
Maruti Swift DDiS ZDI Plus,2018,8.65,7
Maruti Celerio VXI Optional AMT,2017,5.0,8
Mahindra XUV500 W8 2WD,2011,5.5,14
Hyundai i10 Magna,2010,2.6,15
Hyundai i10 Magna 1.1,2014,3.41,11
Maruti Dzire VXI,2011,2.7,14
Maruti Grand Vitara AT,2008,5.5,17
Audi TT 40 TFSI,2012,35.0,13
Mercedes-Benz New C-Class C 200 CGI,2011,9.75,14
Nissan Sunny 2011-2014 Diesel XV,2013,4.25,12
Maruti Wagon R LXI,2015,3.2,10
Maruti Swift Dzire ZDI,2014,6.85,11
Honda Amaze S i-Dtech,2015,4.5,10
Maruti Swift ZDI,2012,3.55,13
Mahindra Scorpio LX 2.6 Turbo,2008,3.6,17
Mercedes-Benz E-Class E250 CDI Avantgrade,2015,21.8,10
Toyota Fortuner 4x2 Manual,2012,13.5,13
Datsun redi-GO T Option,2016,2.66,9
Honda City V MT,2010,3.75,15
Toyota Camry Hybrid,2018,32.0,7
Honda City i DTec V,2016,8.07,9
Volkswagen Jetta 2012-2014 2.0L TDI Trendline,2012,5.64,13
Audi A6 2011-2015 2.0 TDI,2013,23.99,12
Maruti Ertiga VDI,2016,7.5,9
Mercedes-Benz New C-Class C 220 CDI Style,2016,27.0,9
Maruti Swift Dzire Vdi BSIV,2008,2.85,17
Renault Duster 110PS Diesel RxZ Pack,2012,6.35,13
Maruti Ritz VDi,2010,3.3,15
Maruti Swift Dzire VXI,2013,5.0,12
Maruti Swift ZDi,2014,6.46,11
Hyundai EON Sportz,2017,3.75,8
Maruti Zen VXI BSII,2003,1.52,22
Maruti Eeco 7 Seater Standard,2012,3.61,13
Audi Q5 30 TDI quattro Premium,2017,43.74,8
Audi Q3 2.0 TDI,2014,20.0,11
Maruti Swift Dzire VDi,2010,3.65,15
Tata Sumo DX,2013,5.25,12
BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,2016,58.0,9
Honda City i-VTEC CVT VX,2015,8.65,10
Tata Indigo eCS eLX BS IV,2015,2.5,10
Volkswagen Vento TSI,2014,7.75,11
Maruti Celerio VXI,2015,4.15,10
Toyota Fortuner 3.0 Diesel,2011,10.85,14
Mitsubishi Outlander 2.4,2010,5.53,15
Volkswagen Jetta 2007-2011 1.9 Highline TDI,2014,11.5,11
Hyundai Creta 1.6 CRDi SX,2015,9.25,10
Skoda Fabia 1.2 MPI Ambiente Petrol,2011,2.29,14
Ford EcoSport 1.5 TDCi Titanium,2015,7.0,10
Maruti Zen Estilo 1.1 LXI BSIII,2007,1.65,18
Maruti Ciaz 1.4 Delta,2017,8.25,8
Mercedes-Benz New C-Class C 200 Avantgarde Edition C,2011,9.14,14
Honda Amaze SX i-VTEC,2016,6.5,9
Renault Duster 85PS Diesel RxL,2015,5.75,10
Volkswagen Polo Petrol Highline 1.2L,2011,2.1,14
Hyundai Creta 1.6 SX Plus Diesel,2017,13.55,8
Jaguar XF Diesel,2012,20.5,13
Jeep Compass 2.0 Limited 4X4,2017,20.0,8
Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,2018,59.72,7
Maruti Baleno Alpha Diesel,2016,6.5,9
Maruti Ciaz ZDi SHVS,2016,7.5,9
Maruti SX4 Vxi BSIII,2007,2.15,18
Hyundai Elantra CRDi SX,2015,8.44,10
Mitsubishi Pajero Sport 4X4,2013,12.49,12
Volkswagen Ameo 1.2 MPI Comfortline,2017,5.48,8
Maruti Ritz VXi,2013,4.2,12
Hyundai Verna CRDi SX,2013,7.2,12
Maruti Swift Dzire Tour LDI,2014,4.8,11
Mahindra KUV 100 mFALCON D75 K6,2017,5.83,8
Toyota Innova Crysta 2.4 ZX MT,2018,18.39,7
Maruti Baleno Delta 1.2,2016,5.85,9
Honda Jazz VX Diesel,2016,6.21,9
Hyundai i20 1.2 Asta,2013,3.65,12
Hyundai i20 Sportz Diesel,2012,3.7,13
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2015,30.0,10
Hyundai Xcent 1.2 Kappa Base,2016,4.85,9
Hyundai Grand i10 AT Asta,2017,6.93,8
Maruti Alto 800 VXI,2016,2.6,9
Chevrolet Sail Hatchback 1.2 LS,2014,1.89,11
Mercedes-Benz C-Class Progressive C 220d,2018,39.5,7
Skoda Superb Elegance 1.8 TSI AT,2012,10.0,13
Audi A4 2.0 TDI,2009,9.95,16
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2014,9.45,11
Mercedes-Benz CLA 200 CDI Sport,2017,28.25,8
Hyundai i10 Era,2008,1.8,17
Maruti Swift Dzire VXi,2008,1.4,17
Skoda Rapid 1.5 TDI AT Ambition,2015,7.25,10
Maruti Ritz VDi,2012,3.6,13
Hyundai Accent GLS 1.6,2004,1.2,21
Honda Amaze SX i-VTEC,2014,4.94,11
Maruti Wagon R LXI,2007,1.25,18
Volkswagen Polo Diesel Comfortline 1.2L,2013,4.8,12
Ford Endeavour 2.2 Trend AT 4X2,2019,31.15,6
Hyundai i20 1.2 Sportz,2011,3.3,14
Chevrolet Beat Diesel PS,2012,2.4,13
Honda Civic 2010-2013 1.8 V MT,2010,2.0,15
Maruti Wagon R VXI BS IV,2014,3.1,11
Skoda Rapid 1.6 MPI Ambition Plus,2014,5.09,11
Maruti Baleno Vxi - BSIII,2006,1.05,19
Ford EcoSport 1.5 TDCi Titanium,2015,7.0,10
Hyundai Accent GLE,2010,2.5,15
BMW 5 Series 520d Luxury Line,2012,17.5,13
Maruti Alto K10 2010-2014 VXI,2011,2.1,14
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,2013,17.75,12
Toyota Corolla H4,2005,2.45,20
Volvo XC60 D5,2011,13.8,14
Honda Jazz 1.5 VX i DTEC,2016,5.85,9
Maruti Ciaz 1.3 Alpha,2017,8.9,8
Maruti Swift VXI BSIV,2016,5.15,9
Mercedes-Benz New C-Class C 220 CDI Avantgarde,2015,16.56,10
Maruti Wagon R VXI Minor,2010,1.65,15
Mercedes-Benz A Class A180 Sport,2015,16.0,10
Hyundai Santro Xing GL,2008,1.45,17
Maruti Swift Dzire AMT ZDI,2017,8.08,8
Hyundai Grand i10 AT Asta,2014,4.5,11
Nissan Sunny 2011-2014 XV Special Edition,2013,4.3,12
Maruti A-Star Lxi,2010,2.6,15
Renault KWID RXT Optional,2018,4.45,7
Hyundai Verna 1.6 SX VTVT (O) AT,2012,5.37,13
Maruti Wagon R LXI Minor,2008,1.75,17
BMW 3 Series 320d Sport Line,2013,16.5,12
BMW 5 Series 2003-2012 520d,2013,19.0,12
Tata Indigo CS eVX,2016,2.8,9
Hyundai i20 Sportz 1.4 CRDi,2015,6.2,10
Maruti Omni E MPI STD BS IV,2019,3.8,6
Maruti Swift ZDi,2014,6.1,11
Ford Ecosport Signature Edition Diesel,2019,11.65,6
Honda Brio VX AT,2014,4.15,11
Toyota Innova Crysta 2.4 GX MT,2017,16.5,8
Mahindra Scorpio 2.6 LX,2008,4.3,17
Hyundai i20 1.2 Magna,2010,2.25,15
Hyundai Verna 1.6 SX,2014,6.75,11
Mahindra XUV500 W6 2WD,2014,9.4,11
Volkswagen Vento 1.5 TDI Comfortline,2014,5.39,11
Maruti Swift Dzire VDI Optional,2019,8.51,6
Tata Manza Aura Safire BS IV,2010,1.85,15
Maruti Swift VDI,2012,2.5,13
Volkswagen Polo Diesel Highline 1.2L,2013,4.75,12
Honda City 1.5 V MT,2009,3.5,16
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2014,5.5,11
Honda City 1.5 V MT,2012,6.33,13
Chevrolet Beat Diesel,2014,2.47,11
Chevrolet Spark 1.0 LS,2014,3.3,11
Tata New Safari DICOR 2.2 EX 4x2,2011,3.5,14
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,38.75,11
BMW 5 Series 2003-2012 530d Highline,2008,7.99,17
Toyota Fortuner 2.8 4WD MT,2013,13.28,12
BMW X1 sDrive 18i,2012,9.5,13
Renault Captur 1.5 Diesel Platine Mono,2019,14.01,6
Hyundai Xcent 1.1 CRDi S,2016,6.99,9
BMW 3 Series 320d,2010,11.0,15
BMW 5 Series 2010-2013 525i,2008,11.0,17
Nissan Micra XE,2010,2.3,15
Jaguar XF 2.2 Litre Luxury,2014,26.5,11
Land Rover Range Rover TDV8 (Diesel),2011,67.0,14
Jeep Compass 1.4 Limited Option,2017,17.75,8
Honda CR-V 2.4 AT,2010,4.8,15
Maruti Swift VXI,2013,4.57,12
Hyundai Xcent 1.1 CRDi S,2016,3.5,9
Nissan Terrano XV Premium 110 PS,2015,7.61,10
Audi A4 35 TDI Technology,2015,25.0,10
Hyundai Grand i10 Asta Option,2016,5.88,9
Toyota Innova 2.5 G (Diesel) 8 Seater,2015,13.5,10
Hyundai i20 1.2 Magna,2015,4.6,10
Ford EcoSport 1.5 TDCi Titanium,2013,4.9,12
Honda City 1.5 S MT,2012,5.25,13
Ford EcoSport 1.5 Petrol Titanium Plus AT,2018,12.41,7
Volkswagen Polo Diesel Highline 1.2L,2014,3.8,11
Mercedes-Benz New C-Class C 220 CDI Avantgarde,2010,8.95,15
Ford Ecosport 1.5 DV5 MT Titanium,2013,7.2,12
Tata Indigo GLE,2017,4.5,8
Maruti Swift Dzire LDI,2014,4.15,11
Maruti S-Cross Zeta DDiS 200 SH,2016,7.94,9
Renault Duster 110PS Diesel RxZ Pack,2014,7.25,11
Maruti Wagon R VXI,2016,3.7,9
Hyundai Santro Xing GL,2010,2.45,15
Chevrolet Beat Diesel LT,2011,1.5,14
Mahindra XUV500 W4 1.99 mHawk,2017,12.0,8
