Name,Year,Price,Car_Age
Audi A4 2.0 TDI 177 Bhp Premium Plus,2014,17.5,11
Volkswagen Polo Diesel Comfortline 1.2L,2013,3.75,12
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2012,8.2,13
Honda City 1.5 EXI,2005,1.1,20
Mercedes-Benz M-Class ML 320 CDI,2009,13.75,16
Volvo S60 D5 Summum,2013,17.65,12
Toyota Fortuner 4x2 AT,2014,18.25,11
Hyundai i20 Sportz Option Diesel,2013,3.45,12
Nissan Terrano XV D Pre,2013,5.45,12
Hyundai i10 Sportz AT,2012,2.9,13
BMW 3 Series 320d,2010,14.2,15
Volkswagen Polo 1.2 MPI Comfortline,2013,3.3,12
Honda City ZX EXi,2007,3.0,18
Mercedes-Benz GLA Class 200 CDI,2014,26.0,11
Hyundai Verna 1.6 SX VTVT AT,2014,7.5,11
Mahindra XUV500 W8 2WD,2013,7.02,12
Mercedes-Benz E-Class 250 D W 210,1998,3.9,27
Maruti Alto LXi,2009,2.15,16
Honda Amaze S i-Vtech,2013,3.25,12
Hyundai Grand i10 CRDi Magna,2013,4.61,12
Honda Civic 2006-2010 1.8 S MT,2008,2.35,17
Hyundai Grand i10 CRDi Magna,2014,4.05,11
Maruti 800 AC Uniq,2009,0.8,16
Toyota Etios Liva Diesel,2014,5.6,11
BMW X1 sDrive20d,2012,11.5,13
Skoda Superb Elegance 1.8 TSI AT,2009,4.45,16
Mahindra Xylo E4,2009,2.85,16
Mahindra XUV500 W8 2WD,2014,7.85,11
Toyota Corolla Altis Diesel D4DG,2014,9.43,11
Hyundai i20 2015-2017 1.2 Magna,2012,2.75,13
Mercedes-Benz E-Class 280 CDI,2009,9.99,16
Hyundai Xcent 1.2 Kappa S,2014,4.15,11
Hyundai Verna 1.6 SX CRDi (O),2012,6.5,13
Hyundai Verna CRDi,2008,2.25,17
Mahindra Xylo E4 ABS BS III,2013,4.0,12
Nissan X-Trail SLX MT,2010,6.2,15
Maruti Swift VDI,2014,4.5,11
Maruti Alto LXi BSIII,2012,2.47,13
Hyundai EON Era,2011,2.3,14
Nissan Terrano XL,2013,6.5,12
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,29.0,11
Audi Q5 2.0 TDI Premium Plus,2014,25.71,11
Ford Fiesta 1.6 ZXi Leather,2008,1.85,17
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,2014,26.0,11
Hyundai i10 Sportz 1.2,2013,3.45,12
Honda Brio S MT,2014,3.51,11
Volkswagen Polo Petrol Highline 1.2L,2013,3.75,12
Honda City 1.5 EXI,2001,1.45,24
Skoda Octavia Ambiente 1.9 TDI,2008,2.2,17
Ford Endeavour 2.5L 4X2,2010,7.99,15
Chevrolet Cruze LTZ,2013,6.75,12
Honda CR-V AT With Sun Roof,2013,11.99,12
Honda Mobilio V i DTEC,2014,5.0,11
Maruti Ertiga VDI,2012,5.9,13
Hyundai Grand i10 Sportz,2013,3.75,12
Jaguar XF 3.0 Litre S Premium Luxury,2014,29.5,11
Honda Amaze VX i-Vtech,2014,4.75,11
Audi A6 2.7 TDI,2011,11.5,14
Renault Fluence 2.0,2011,4.75,14
Maruti Alto K10 VXI,2011,2.15,14
Maruti Alto Std,2005,0.9,20
Maruti Swift Dzire Vdi BSIV,2010,3.15,15
Hyundai i20 Magna,2010,2.23,15
Mahindra XUV500 W8 2WD,2014,9.5,11
Toyota Fortuner 4x2 AT,2014,17.75,11
Renault Duster 110PS Diesel RxZ Plus,2012,3.75,13
Hyundai Santro Xing GLS,2010,1.5,15
Hyundai Verna 1.6 SX VTVT,2013,5.0,12
BMW X1 sDrive 20d Exclusive,2014,17.0,11
Honda Civic 2006-2010 1.8 V AT,2011,4.38,14
Land Rover Discovery 3 TDV6 Diesel Automatic,2012,14.0,13
Hyundai Accent GLE,2010,2.05,15
Hyundai Verna VTVT 1.6 SX,2012,5.77,13
Maruti Alto LX,2010,1.95,15
Mahindra Scorpio VLX,2011,7.45,14
Maruti Wagon R LXI,2012,2.6,13
Hyundai i20 1.2 Sportz,2011,3.25,14
Maruti Ritz VDi,2010,3.85,15
Renault Koleos 2.0 Diesel,2013,7.5,12
BMW 3 Series 320d,2012,11.5,13
Honda Brio V MT,2013,3.25,12
Hyundai Sonata GOLD,2003,1.5,22
Maruti Swift Dzire VDi,2014,5.31,11
Mahindra XUV500 W8 4WD,2013,9.0,12
Toyota Innova 2.5 V Diesel 8-seater,2013,12.0,12
Chevrolet Optra Magnum 2.0 LS BSIII,2008,2.57,17
Mahindra Ssangyong Rexton RX5,2013,12.45,12
Honda City i VTEC SV,2014,7.75,11
Ford Ecosport 1.5 DV5 MT Titanium,2014,5.5,11
Hyundai EON Magna,2014,2.65,11
Toyota Etios G Safety,2011,3.2,14
Maruti Alto LXi,2008,1.1,17
Honda Accord VTi-L AT,2009,3.5,16
Maruti Swift Ldi BSIII,2008,4.25,17
Fiat Grande Punto 1.2 Dynamic,2011,1.25,14
Maruti Ertiga ZXI,2013,5.5,12
Nissan Micra XL,2013,3.25,12
Honda City 1.5 V MT,2010,5.0,15
BMW 3 Series 320d Luxury Line,2013,19.5,12
Maruti Dzire VDI,2013,4.95,12
Skoda Rapid 1.6 TDI Elegance,2013,5.75,12
Mahindra XUV500 W6 2WD,2013,6.6,12
Honda City 1.5 V MT,2009,2.6,16
Toyota Innova 2.5 GX 7 STR,2010,6.5,15
Mahindra XUV500 W8 2WD,2011,6.1,14
Maruti Swift Dzire VDi,2010,3.85,15
Volkswagen Vento Petrol Highline,2013,4.5,12
Audi A4 2.0 TDI,2013,18.25,12
Maruti Ertiga LXI,2012,5.75,13
Maruti 800 AC,2010,0.9,15
Honda City 1.5 V MT,2011,5.5,14
Maruti Swift Dzire VXI,2014,3.99,11
Toyota Camry Hybrid,2014,18.75,11
Hyundai Grand i10 CRDi Sportz,2014,3.5,11
Hyundai i10 Magna,2011,3.65,14
Hyundai Grand i10 AT Asta,2014,5.4,11
Mercedes-Benz New C-Class 220 CDI AT,2010,12.5,15
Maruti Ritz VDi,2011,1.89,14
Honda Civic 2010-2013 1.8 V MT,2012,3.95,13
Hyundai Elantra CRDi SX,2014,7.0,11
Volkswagen Polo GT TSI,2013,4.5,12
Skoda Octavia Classic 1.9 TDI MT,2005,1.25,20
Volkswagen Polo 1.5 TDI Trendline,2014,3.95,11
Hyundai Santro Xing GL Plus,2012,1.6,13
Hyundai Accent GLE,2004,0.6,21
Hyundai EON D Lite Plus,2014,3.39,11
Toyota Innova 2.5 V Diesel 7-seater,2011,9.8,14
Maruti Swift Dzire VXi,2012,3.75,13
Toyota Etios Liva GD,2014,4.35,11
Volkswagen Vento Diesel Highline,2013,5.0,12
Ford Ecosport 1.5 DV5 MT Titanium,2014,5.45,11
Maruti Wagon R VXI,2010,2.7,15
Mercedes-Benz S-Class 320 L,2006,10.75,19
Tata Indica GLS BS IV,2007,0.95,18
Maruti 800 Std BSIII,2002,0.63,23
Skoda Octavia Elegance 2.0 TDI AT,2013,15.0,12
Mercedes-Benz New C-Class C 220 CDI CLASSIC,2009,8.5,16
Ford Figo Diesel ZXI,2013,2.25,12
Toyota Corolla Altis VL,2010,4.65,15
Ford Figo Petrol ZXI,2011,3.46,14
Maruti Zen LXi - BS III,2006,1.25,19
Toyota Fortuner 3.0 Diesel,2012,16.0,13
Hyundai i10 Magna AT,2011,3.84,14
Honda City 1.5 S MT,2011,3.1,14
Mitsubishi Lancer 1.5 SFXi,2001,1.0,24
Nissan Sunny XE P,2012,4.69,13
Honda Accord 2.4 AT,2011,5.4,14
Nissan Micra Diesel XL,2014,3.0,11
Volkswagen Vento Diesel Trendline,2011,4.0,14
Hyundai i20 Asta,2011,4.25,14
Toyota Corolla Altis G,2008,5.1,17
Honda City i DTEC VX,2014,4.9,11
Maruti Swift VXI BSIV,2014,3.6,11
Maruti Swift Lxi BSIII,2011,1.3,14
Maruti Wagon R LXI BS IV,2010,2.1,15
Honda Brio S Option AT,2013,4.9,12
Toyota Fortuner 3.0 Diesel,2014,18.5,11
Tata Indigo eCS eLX BS IV,2013,2.7,12
Maruti Swift Dzire VDI,2014,5.35,11
Nissan Micra Diesel XV Primo,2011,2.3,14
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,2014,12.49,11
Hyundai i20 1.2 Sportz,2011,3.2,14
BMW 3 Series 320d Corporate Edition,2012,8.75,13
Mahindra Scorpio 2.6 DX,2005,2.9,20
Ford Figo Diesel EXI,2011,1.8,14
Honda Accord 2.4 Inspire M/T,2012,6.25,13
Hyundai i20 Sportz 1.4 CRDi,2013,5.45,12
Hyundai Verna 1.6 SX VTVT (O) AT,2013,5.6,12
Honda City i VTEC VX Option,2014,6.45,11
Hyundai i20 Asta Optional with Sunroof 1.2,2012,3.7,13
Honda Brio S MT,2013,3.49,12
Hyundai i20 Sportz 1.4 CRDi,2013,3.55,12
Maruti A-Star Vxi,2011,2.7,14
Fiat Punto 1.3 Emotion,2011,2.6,14
Maruti Alto LXi,2006,1.5,19
Maruti Swift RS VDI,2013,5.2,12
BMW X1 sDrive20d,2014,16.25,11
Volkswagen Passat 2.0 PD DSG,2007,3.31,18
BMW X3 xDrive20d,2012,24.0,13
Maruti Ritz VXi,2011,2.5,14
Hyundai i20 Sportz 1.4 CRDi,2013,3.9,12
Maruti Swift VDI BSIV,2013,3.85,12
Mercedes-Benz New C-Class 200 Kompressor,2011,8.8,14
Toyota Corolla Altis 1.8 GL,2009,4.95,16
Hyundai Verna 1.6 SX CRDi (O),2014,5.75,11
Renault Duster 110PS Diesel RxZ,2014,6.17,11
Maruti Swift Ldi BSIII,2010,3.45,15
Ford Ecosport 1.5 DV5 MT Trend,2014,6.0,11
Hyundai Grand i10 CRDi Magna,2014,3.5,11
Ford Fiesta 1.4 Duratec ZXI,2006,2.15,19
Maruti A-Star Lxi,2010,2.0,15
Mercedes-Benz R-Class R350 4Matic Long,2011,16.85,14
Maruti Celerio VXI AT,2014,3.95,11
Volkswagen Vento Petrol Highline,2014,4.8,11
Volvo XC60 D5,2011,12.0,14
Tata Indica Vista TDI LX,2012,2.5,13
Honda City i VTEC CVT VX,2014,7.5,11
Honda City 1.5 V MT,2010,3.5,15
Skoda Octavia Rider Classic 1.9 TDI,2005,1.99,20
Toyota Corolla 1.8 J,2009,2.25,16
Toyota Etios G,2014,3.25,11
Honda City ZX CVT,2006,1.5,19
Mercedes-Benz E-Class E350 CDI,2014,27.5,11
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,2014,21.5,11
Audi RS5 Coupe,2013,40.5,12
Ford Figo Diesel Titanium,2013,4.34,12
Ford Ecosport 1.0 Ecoboost Titanium,2014,6.22,11
Honda City 1.5 S MT,2009,2.25,16
Maruti Swift VXI BSIV,2008,2.15,17
BMW 5 Series 520d Luxury Line,2014,22.45,11
Honda Brio S MT,2013,3.1,12
Tata Indica V2 DLG TC,2006,0.86,19
Toyota Fortuner 3.0 Diesel,2010,9.25,15
Hyundai i10 Sportz 1.1L,2011,2.25,14
Honda Amaze S AT i-Vtech,2014,3.79,11
Hyundai i10 Sportz 1.2 AT,2013,3.85,12
Volkswagen Polo Diesel Trendline 1.2L,2013,4.5,12
Toyota Corolla H4,2005,2.6,20
Honda City 1.5 S MT,2012,5.67,13
Ford Classic 1.4 Duratorq Titanium,2014,3.0,11
Volkswagen Polo Diesel Trendline 1.2L,2012,4.5,13
Volkswagen Polo Petrol Comfortline 1.2L,2012,3.82,13
Renault Duster 85PS Diesel RxE,2013,5.25,12
Audi Q5 2.0 TDI,2013,21.5,12
Volkswagen Polo Petrol Comfortline 1.2L,2013,3.25,12
Honda CR-V 2.4 MT,2008,3.7,17
Hyundai Verna 1.6 SX VTVT,2014,6.75,11
Maruti SX4 ZXI MT BSIV,2011,2.78,14
Honda City 1.5 V MT,2012,5.81,13
Maruti Wagon R VXI,2014,3.41,11
Maruti Alto LXi BSIII,2009,1.8,16
Honda City V MT,2013,6.25,12
Skoda Yeti Ambition 4WD,2011,6.0,14
Mercedes-Benz B Class B180,2013,11.56,12
Volkswagen Polo GT TSI,2014,5.2,11
Ford EcoSport 1.5 TDCi Titanium,2014,7.52,11
Maruti Celerio ZXI,2014,3.75,11
Mercedes-Benz E-Class 2009-2013 E350 Petrol,2009,11.75,16
Hyundai i10 Magna 1.2 iTech SE,2012,2.25,13
Toyota Etios Liva V,2013,3.55,12
Honda City 1.5 S MT,2011,4.95,14
Mercedes-Benz S-Class 280 AT,2003,6.5,22
Maruti Wagon R LXI BS IV,2013,3.0,12
Ford Ikon 1.3 Flair,2008,1.97,17
Volkswagen Polo Petrol Comfortline 1.2L,2013,2.8,12
Hyundai i10 Magna 1.2,2011,2.65,14
Chevrolet Enjoy 1.3 TCDi LTZ 8,2014,4.75,11
Land Rover Range Rover 3.0 D,2003,16.11,22
Mercedes-Benz E-Class 200 Kompressor Elegance,2011,19.0,14
Maruti Swift Vdi BSIII,2012,4.5,13
Mahindra XUV500 W8 4WD,2012,8.25,13
Toyota Etios Liva G,2014,3.5,11
Mahindra XUV500 W8 4WD,2013,8.5,12
Honda City i DTEC SV,2014,6.75,11
Maruti Swift Dzire VDi,2014,5.4,11
Hyundai EON Era Plus,2012,2.6,13
Mahindra Scorpio SLE BSIV,2011,5.25,14
Fiat Grande Punto EVO 1.3 Active,2014,3.3,11
Hyundai Elantra CRDi SX,2013,5.85,12
Maruti Swift Dzire LXI,2014,3.9,11
Audi A4 2.0 TDI Multitronic,2009,7.98,16
Honda Brio VX AT,2014,4.3,11
Maruti Wagon R LXI BS IV,2011,2.25,14
Hyundai i10 Magna 1.1,2013,3.2,12
Hyundai Verna 1.6 SX,2012,6.55,13
Hyundai Verna 1.6 SX,2014,6.9,11
Maruti Ritz VDi,2009,2.95,16
Hyundai Verna 1.6 CRDI,2011,5.0,14
Tata Indica Vista Quadrajet VX,2012,2.6,13
Hyundai i20 1.2 Magna,2010,1.9,15
BMW 3 Series 320d Sport,2012,15.3,13
Hyundai Xcent 1.2 Kappa AT S Option,2014,5.25,11
Hyundai i10 Magna 1.1,2013,2.74,12
Hyundai i10 Era,2009,2.25,16
Toyota Innova 2.5 G4 Diesel 8-seater,2013,11.49,12
Chevrolet Beat LT,2012,2.87,13
Toyota Innova 2.5 G3,2005,3.25,20
Honda Accord 2.4 Inspire M/T,2009,3.5,16
Volkswagen Polo Diesel Trendline 1.2L,2011,2.9,14
Toyota Innova 2.0 GX 8 STR,2014,12.36,11
Mahindra Scorpio VLX AT AIRBAG BSIV,2011,6.0,14
BMW 7 Series 730Ld Sedan,2010,31.0,15
Audi Q5 2.0 TDI Premium Plus,2014,29.0,11
Honda City 1.5 V AT Exclusive,2012,5.42,13
Ford Figo Diesel Titanium,2011,2.5,14
Hyundai Santro Xing GL Plus,2012,2.35,13
Honda City i DTEC SV,2014,6.0,11
Honda City V MT AVN,2012,3.5,13
Honda City i DTEC VX,2014,7.0,11
Hyundai Verna VTVT 1.6 SX,2014,7.75,11
Maruti Alto K10 LXI,2014,2.93,11
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,2014,22.5,11
BMW X6 xDrive30d,2014,40.66,11
Maruti Wagon R LXI BSIII,2008,1.75,17
Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,2011,4.49,14
Maruti Zen Estilo LXI BS IV,2011,2.6,14
Hyundai Santro Xing XG,2005,1.65,20
Hyundai i10 Asta,2011,2.49,14
Honda Brio VX AT,2013,5.4,12
Mercedes-Benz M-Class ML 350 4Matic,2012,26.0,13
Maruti Wagon R LXI,2011,2.5,14
Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,8.25,12
Honda Brio S MT,2014,5.53,11
Ford Ikon 1.6 ZXI NXt,2004,1.1,21
Mahindra Scorpio 2009-2014 LX 2WD 7S,2014,6.85,11
Mercedes-Benz S-Class 320 L,2007,17.09,18
Mahindra Scorpio SLE BSIV,2012,4.93,13
Land Rover Freelander 2 SE,2012,17.5,13
Chevrolet Beat LS,2011,1.95,14
Maruti Swift ZDi,2014,6.1,11
Toyota Corolla H2,2008,1.8,17
Honda Amaze S Petrol,2013,3.15,12
Honda City V AT,2013,4.55,12
Maruti Alto LXi,2010,1.5,15
Hyundai i10 Magna 1.2,2011,2.15,14
Chevrolet Spark 1.0 LS,2010,1.4,15
Skoda Rapid 1.5 TDI Ambition Plus,2014,6.2,11
Audi A6 2011-2015 2.0 TDI Premium Plus,2013,19.8,12
Chevrolet Beat LS,2012,2.21,13
Mercedes-Benz E-Class 230 E AT,2009,7.56,16
Maruti Swift ZDi,2011,3.2,14
Honda City 1.5 V AT,2010,3.55,15
Honda Accord V6 AT,2006,2.65,19
Toyota Innova 2.5 G (Diesel) 8 Seater,2010,7.96,15
Maruti Ertiga VDI,2014,5.85,11
Mercedes-Benz A Class A180 CDI,2013,13.0,12
Mahindra Xylo E2,2010,2.65,15
Honda Amaze E i-Dtech,2014,4.75,11
Audi Q7 3.0 TDI Quattro Premium Plus,2014,32.52,11
Hyundai Verna 1.6 SX CRDI (O) AT,2014,7.75,11
Hyundai i20 Sportz Option,2010,2.6,15
Volkswagen Polo Petrol Comfortline 1.2L,2013,3.76,12
Volkswagen Vento Diesel Trendline,2012,4.75,13
Honda City ZX GXi,2007,1.75,18
Hyundai Verna Transform Xxi ABS,2011,3.95,14
Hyundai Accent GLE,2005,1.0,20
Skoda Laura Ambiente 2.0 TDI CR AT,2011,4.5,14
Mercedes-Benz E-Class 2009-2013 E 250 Elegance,2011,17.23,14
Hyundai i10 Magna 1.2,2013,4.32,12
Hyundai i10 Magna 1.1L,2009,1.9,16
Toyota Camry 2.5 G,2014,13.5,11
Mahindra XUV500 W8 2WD,2013,9.75,12
Skoda Superb Elegance 2.0 TDI CR AT,2011,9.44,14
Hyundai Santro Xing GL,2012,2.15,13
Volkswagen Vento Diesel Comfortline,2013,4.89,12
Maruti Swift ZDi,2012,4.8,13
Hyundai i10 Era 1.1,2008,1.8,17
Mahindra XUV500 W8 2WD,2013,7.25,12
Maruti Ertiga VDI,2014,7.56,11
Mahindra XUV500 W8 2WD,2013,6.82,12
Tata Manza Aura Quadrajet BS IV,2011,1.8,14
Mercedes-Benz E-Class 280 CDI,2009,11.5,16
Maruti SX4 Zxi with Leather BSIII,2010,2.8,15
Ford Figo Diesel ZXI,2014,3.25,11
Skoda Superb Elegance 2.0 TDI CR AT,2014,10.9,11
Hyundai i20 1.2 Magna,2014,4.07,11
Honda Brio V MT,2012,2.95,13
Skoda Superb Elegance 2.0 TDI CR AT,2011,7.5,14
Maruti SX4 ZXI MT BSIV,2008,2.5,17
Toyota Corolla Altis 2008-2013 1.8 VL AT,2012,7.5,13
Honda City ZX VTEC,2007,1.55,18
Honda Jazz Mode,2010,2.35,15
Volkswagen Vento Diesel Comfortline,2014,5.36,11
Volkswagen Vento Petrol Highline AT,2014,5.41,11
Hyundai i20 1.2 Magna,2010,3.65,15
Honda City i VTEC VX,2014,6.25,11
Mercedes-Benz S Class 2005 2013 S 350 L,2006,8.85,19
Maruti Wagon R LXI BSIII,2004,0.85,21
Toyota Innova 2.5 G4 Diesel 7-seater,2011,10.05,14
BMW 3 Series 320i Sedan,2011,9.75,14
Maruti Swift VDI BSIV,2014,5.21,11
Toyota Innova 2.5 GX (Diesel) 7 Seater,2009,7.5,16
Chevrolet Beat LT,2010,1.75,15
Ford Ikon 1.4 TDCi DuraTorq,2010,1.0,15
Toyota Etios G,2011,2.2,14
Skoda Rapid 1.5 TDI Ambition,2012,4.1,13
Honda CR-V 2.4L 4WD AT,2007,3.7,18
Skoda Laura Elegance 2.0 TDI CR AT,2013,9.06,12
Skoda Laura RS,2011,4.75,14
Tata New Safari 4X4 EX,2007,3.5,18
Maruti Zen Estilo LXI BS IV,2011,2.0,14
Honda Amaze S i-VTEC,2013,3.89,12
Jaguar XF Diesel,2012,23.19,13
Audi A4 2.0 TDI Multitronic,2011,11.0,14
Toyota Innova 2.5 G4 Diesel 8-seater,2011,6.4,14
Hyundai i10 Sportz 1.2 AT,2011,3.1,14
Maruti Zen Estilo 1.1 VXI BSIII,2008,1.2,17
BMW 7 Series 730Ld,2014,52.0,11
BMW X5 xDrive 30d,2011,21.99,14
Maruti Ritz LXI,2013,4.3,12
Nissan Sunny 2011-2014 Diesel XL,2013,3.75,12
Toyota Etios VXD,2012,4.75,13
Audi A6 2011-2015 2.0 TDI Premium Plus,2012,17.5,13
Maruti Ertiga ZDI,2012,5.2,13
Tata Indigo CS LX (TDI) BS III,2009,2.7,16
Volkswagen Polo Petrol Highline 1.6L,2011,2.35,14
Volkswagen Vento Petrol Highline AT,2011,3.75,14
Volkswagen Vento Diesel Trendline,2011,3.75,14
Honda City 1.5 S MT,2013,5.1,12
Maruti Wagon R LXI,2010,2.45,15
Skoda Superb 2.8 V6 AT,2005,3.25,20
Honda City i DTEC SV,2014,5.5,11
Ford Ecosport 1.5 DV5 MT Trend,2013,6.25,12
BMW X5 xDrive 30d,2011,27.0,14
Honda Amaze S i-Vtech,2014,5.21,11
Ford EcoSport 1.5 Ti VCT MT Titanium,2014,5.75,11
Jaguar XF 3.0 Litre S Premium Luxury,2012,16.58,13
Hyundai i10 Sportz,2014,2.8,11
Skoda Laura Ambiente 2.0 TDI CR MT,2011,3.65,14
Ford Endeavour 4x2 XLT,2007,6.0,18
Ford Figo Petrol EXI,2013,4.54,12
Tata Indica Vista TDI LS,2014,3.3,11
Volvo XC60 D4 Summum,2012,18.25,13
Hyundai EON Era Plus,2013,3.84,12
Volkswagen Polo Petrol Trendline 1.2L,2011,3.6,14
Nissan Sunny 2011-2014 XL,2013,2.9,12
Toyota Corolla Altis G,2008,3.5,17
Hyundai Verna CRDi ABS,2009,3.5,16
Audi Q7 3.0 TDI Quattro Technology,2014,45.0,11
Chevrolet Spark 1.0 LS,2007,0.99,18
Toyota Fortuner 4x4 MT TRD Sportivo,2014,17.95,11
Honda City 1.5 S MT,2009,3.1,16
Maruti Zen Estilo 1.1 VXI BSIII,2007,1.65,18
Maruti Swift ZDi,2013,4.35,12
Maruti Zen Estilo VXI BSIII,2007,1.11,18
Renault Duster 85PS Diesel RxL,2013,5.5,12
Mitsubishi Pajero 2.8 SFX,2012,11.0,13
Tata Indica V2 DLS BSIII,2013,1.8,12
Maruti Celerio VXI AT,2014,4.3,11
Hyundai Verna 1.6 SX VTVT (O),2014,5.85,11
Land Rover Freelander 2 SE,2014,19.94,11
Maruti Swift VXI BSIII,2009,2.9,16
Honda Amaze SX i-VTEC,2014,4.25,11
Toyota Corolla Altis Diesel D4DG,2010,5.99,15
Honda Amaze S Diesel,2013,3.3,12
Audi A6 3.0 TDI quattro,2009,8.08,16
Honda Mobilio E i DTEC,2014,6.5,11
Honda CR-V 2.4 4WD AT,2006,3.9,19
Hyundai Verna 1.6 SX VTVT (O),2013,5.25,12
Hyundai Santa Fe 4x4 AT,2014,17.0,11
Hyundai i10 Sportz AT,2012,3.5,13
Ford Fusion Plus 1.4 TDCi Diesel,2008,3.0,17
Hyundai Xcent 1.1 CRDi SX Option,2014,6.0,11
Ford Fiesta 1.4 Duratec EXI,2008,1.6,17
Skoda Laura 1.9 TDI MT Ambiente,2010,3.25,15
Volkswagen Vento 1.5 TDI Comfortline,2012,3.4,13
Audi Q7 3.0 TDI Quattro Technology,2014,30.5,11
Mercedes-Benz New C-Class 220 CDI AT,2012,13.51,13
Ford Fiesta 1.4 Duratec EXI Limited Edition,2010,2.6,15
Hyundai i20 Magna Optional 1.2,2013,4.45,12
BMW 5 Series 530i Sedan,2010,8.75,15
Mahindra XUV500 W6 2WD,2014,8.25,11
Volvo XC90 2007-2015 D5 AT AWD,2014,23.58,11
Hyundai i10 Sportz 1.2,2014,4.49,11
Toyota Fortuner 3.0 Diesel,2010,12.99,15
Renault Duster 110PS Diesel RxL,2013,5.5,12
Honda Amaze S i-VTEC,2014,4.75,11
BMW 3 Series 320i,2009,9.5,16
Maruti Ritz LDi,2011,3.77,14
Honda City 1.5 S MT,2012,4.25,13
BMW 3 Series 320d Sport Line,2014,19.9,11
Volkswagen Jetta 2007-2011 1.9 TDI Trendline,2009,4.0,16
Maruti Swift Dzire LXI,2013,4.16,12
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2009,4.5,16
Audi A4 New 2.0 TDI Multitronic,2012,10.2,13
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2007,5.0,18
Maruti Grand Vitara MT,2008,3.95,17
Ford Fiesta Classic 1.4 Duratorq CLXI,2011,2.1,14
Hyundai Santa Fe 4X4,2011,8.9,14
Mahindra XUV500 W8 2WD,2012,7.21,13
Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014,7.4,11
Honda City 1.5 S AT,2014,5.15,11
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,2013,32.0,12
Honda City 1.5 S MT,2011,3.25,14
Tata Indigo eCS GLE BSIII,2013,1.5,12
Hyundai i20 2015-2017 1.2 Asta with AVN,2010,3.0,15
Honda Jazz Active,2010,1.99,15
Maruti A-Star Lxi,2010,1.35,15
BMW 3 Series 320d Highline,2009,13.5,16
Skoda Yeti Elegance,2010,6.99,15
Nissan Terrano XV Premium 110 PS,2013,8.5,12
Volkswagen Polo Diesel Comfortline 1.2L,2010,2.89,15
BMW 3 Series 320d,2011,10.5,14
Nissan Sunny 2011-2014 XL,2013,3.97,12
Hyundai Verna CRDi SX,2013,6.5,12
Honda Amaze S i-Dtech,2013,4.25,12
Honda City i DTEC SV,2014,4.75,11
Toyota Fortuner TRD Sportivo 2.8 2WD AT,2014,17.71,11
BMW 5 Series 520d Luxury Line,2011,17.27,14
BMW 3 Series 320d Sedan,2007,9.25,18
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2013,21.0,12
Audi Q7 4.2 TDI Quattro Technology,2010,17.51,15
Tata Nano Cx BSIV,2014,1.68,11
Maruti Wagon R VXI,2014,3.16,11
Hyundai Xcent 1.1 CRDi Base,2014,3.9,11
Chevrolet Beat LT,2010,1.95,15
Volkswagen Passat Diesel Highline 2.0 TDI,2010,9.0,15
Hyundai i20 Asta 1.4 CRDi,2012,4.5,13
Mitsubishi Pajero 2.8 SFX,2008,8.75,17
Skoda Superb Ambition 2.0 TDI CR AT,2012,8.0,13
BMW 5 Series 520d Sedan,2012,13.85,13
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,13.5,12
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2014,25.0,11
Audi Q3 2.0 TDI,2013,19.0,12
Hyundai i20 1.2 Magna,2011,2.5,14
Hyundai Santro Xing GLS,2009,1.55,16
Hyundai Santro Xing GLS,2011,2.59,14
Mahindra Scorpio SLX,2008,4.0,17
Honda City i-VTEC S,2010,3.87,15
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,2011,16.75,14
Honda Civic 2006-2010 1.8 MT Sport,2007,1.9,18
Honda City i DTEC VX,2014,7.25,11
Hyundai i10 Era 1.1 iTech SE,2008,1.9,17
Ford Endeavour 3.0L 4X4 AT,2012,9.25,13
Ford Ikon 1.3 Flair,2009,1.65,16
Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,2011,16.0,14
Honda Jazz Select Edition,2011,3.15,14
Honda Amaze S i-Dtech,2014,4.35,11
Maruti Zen LXi - BS III,2006,1.2,19
Hyundai i20 Magna,2013,4.1,12
BMW X5 3.0d,2009,18.75,16
Maruti Swift VDI,2013,4.33,12
Hyundai Verna 1.6 SX CRDi (O),2013,6.7,12
BMW 5 Series 525d Sedan,2013,26.5,12
Nissan Micra Diesel XV Premium,2013,3.9,12
Maruti SX4 ZXI MT BSIV,2010,2.7,15
Tata Manza Aura Quadrajet BS IV,2011,2.95,14
Maruti Swift Ldi BSIV,2009,2.49,16
